,radius,value,type
5100,3.0,308.6253971990989,uniform
5101,3.0,1014.0975262859657,poisson
5102,3.0,2280.31724091037,gaussian
5103,3.0,1410.9468946289146,triangular
5104,3.0,2717.120988848212,uniform
5105,3.0,1530.4023317420924,poisson
5106,3.0,508.134856773943,gaussian
5107,3.0,1508.058590877154,triangular
5108,3.0,2075.2724056609304,uniform
5109,3.0,507.90129891800495,poisson
5110,3.0,1067.5069129371811,gaussian
5111,3.0,1081.5415142428037,triangular
5112,3.0,1682.4453958146253,uniform
5113,3.0,1269.5626291230094,poisson
5114,3.0,634.6212800601008,gaussian
5115,3.0,1966.5558623303452,triangular
5116,3.0,2459.61626428438,uniform
5117,3.0,1272.8512188505124,poisson
5118,3.0,816.5828402364909,gaussian
5119,3.0,485.8534447401827,triangular
5120,3.0,2953.671735551619,uniform
5121,3.0,2295.811327302513,poisson
5122,3.0,1199.013354634022,gaussian
5123,3.0,1208.3551391112187,triangular
5124,3.0,1914.2696486620396,uniform
5125,3.0,1762.855335577475,poisson
5126,3.0,2978.171847982195,gaussian
5127,3.0,2394.9865545984835,triangular
5128,3.0,313.52767795071725,uniform
5129,3.0,1270.3487112504815,poisson
5130,3.0,642.2481877493615,gaussian
5131,3.0,2231.7948245659177,triangular
5132,3.0,1097.2467665080828,uniform
5133,3.0,1516.116788535046,poisson
5134,3.0,1439.592652560121,gaussian
5135,3.0,1478.640750359622,triangular
5136,3.0,2001.0505372615207,uniform
5137,3.0,2279.2990667110817,poisson
5138,3.0,1125.538754062716,gaussian
5139,3.0,1976.3355469216187,triangular
5140,3.0,2413.6569513309532,uniform
5141,3.0,765.2498494727243,poisson
5142,3.0,1513.5765239549198,gaussian
5143,3.0,1654.339978730501,triangular
5144,3.0,2206.449107436634,uniform
5145,3.0,762.5422859168677,poisson
5146,3.0,1072.0665281198649,gaussian
5147,3.0,1729.8780176397831,triangular
5148,3.0,2512.5207868330604,uniform
5149,3.0,1520.3751776203019,poisson
5150,3.0,1653.9491301568012,gaussian
5151,3.0,941.234480045081,triangular
5152,3.0,2187.518964503194,uniform
5153,3.0,1275.0491496881857,poisson
5154,3.0,584.8039739368758,gaussian
5155,3.0,1849.7534880382846,triangular
5156,3.0,116.9492535858721,uniform
5157,3.0,2033.1318523365649,poisson
5158,3.0,62.44123729549067,gaussian
5159,3.0,1697.0606066065552,triangular
5160,3.0,1977.0143775279753,uniform
5161,3.0,1006.9188886960023,poisson
5162,3.0,85.50590376456715,gaussian
5163,3.0,1441.1457028024124,triangular
5164,3.0,1980.1140639678274,uniform
5165,3.0,2026.5881644646133,poisson
5166,3.0,152.07550938199537,gaussian
5167,3.0,2263.431864570802,triangular
5168,3.0,699.3659696247904,uniform
5169,3.0,1781.9173857147532,poisson
5170,3.0,257.3187489430302,gaussian
5171,3.0,1061.0650327853448,triangular
5172,3.0,2902.645784640323,uniform
5173,3.0,510.0663309845923,poisson
5174,3.0,157.2060090676717,gaussian
5175,3.0,2296.046509926009,triangular
5176,3.0,549.9545013402798,uniform
5177,3.0,755.2027498639994,poisson
5178,3.0,2177.1761823037937,gaussian
5179,3.0,1137.670923445456,triangular
5180,3.0,1489.097340177047,uniform
5181,3.0,1017.6504729725589,poisson
5182,3.0,2314.180492970327,gaussian
5183,3.0,1422.9346898742158,triangular
5184,3.0,2573.318995684019,uniform
5185,3.0,1014.7202240078312,poisson
5186,3.0,1520.9293430266919,gaussian
5187,3.0,1394.9672565532394,triangular
5188,3.0,2645.22528707647,uniform
5189,3.0,764.1007242347739,poisson
5190,3.0,1899.377562168059,gaussian
5191,3.0,1767.8751926284567,triangular
5192,3.0,2805.690013322944,uniform
5193,3.0,1524.033547957155,poisson
5194,3.0,278.80295919869104,gaussian
5195,3.0,625.0409169269915,triangular
5196,3.0,2436.480247669688,uniform
5197,3.0,1008.745383958078,poisson
5198,3.0,485.50382932437503,gaussian
5199,3.0,1276.8579981527669,triangular
5200,3.25,2489.4484083693837,uniform
5201,3.25,1095.0856818912284,poisson
5202,3.25,91.46262130918497,gaussian
5203,3.25,1879.4197204185898,triangular
5204,3.25,1005.6757504032064,uniform
5205,3.25,549.8052312555146,poisson
5206,3.25,1053.1492361343874,gaussian
5207,3.25,1747.5741978095225,triangular
5208,3.25,2828.9525081936213,uniform
5209,3.25,818.1275112424836,poisson
5210,3.25,2317.381139453331,gaussian
5211,3.25,2024.1812808859502,triangular
5212,3.25,2787.4235056828384,uniform
5213,3.25,818.9156413795241,poisson
5214,3.25,1718.3392635393793,gaussian
5215,3.25,1354.9021398812833,triangular
5216,3.25,1734.3214615338666,uniform
5217,3.25,1639.665398191086,poisson
5218,3.25,756.0971293114031,gaussian
5219,3.25,1138.0507102594447,triangular
5220,3.25,210.86145484526583,uniform
5221,3.25,1369.3527969497482,poisson
5222,3.25,396.8715437396675,gaussian
5223,3.25,3024.560533233762,triangular
5224,3.25,1059.2381097832324,uniform
5225,3.25,2459.3349872446515,poisson
5226,3.25,1519.8822306277218,gaussian
5227,3.25,2389.080547519825,triangular
5228,3.25,1998.1859257202752,uniform
5229,3.25,1637.4049017911534,poisson
5230,3.25,1432.925674633812,gaussian
5231,3.25,948.9942971065311,triangular
5232,3.25,2001.7122488771704,uniform
5233,3.25,2749.4293897365383,poisson
5234,3.25,18.500316096517512,gaussian
5235,3.25,1762.09898632559,triangular
5236,3.25,2752.014722099212,uniform
5237,3.25,1374.8826404345007,poisson
5238,3.25,1109.0648156913817,gaussian
5239,3.25,1188.1632352998092,triangular
5240,3.25,2252.609587903328,uniform
5241,3.25,1922.6531352850964,poisson
5242,3.25,235.4117939243681,gaussian
5243,3.25,1550.0033052232438,triangular
5244,3.25,1771.6452310545162,uniform
5245,3.25,1929.8473441785447,poisson
5246,3.25,310.9281135476152,gaussian
5247,3.25,1620.7763373564492,triangular
5248,3.25,1911.0916829391094,uniform
5249,3.25,1655.23872670605,poisson
5250,3.25,791.9281834110925,gaussian
5251,3.25,2032.673229096555,triangular
5252,3.25,1995.850822452955,uniform
5253,3.25,2742.1410052294937,poisson
5254,3.25,980.6000961350247,gaussian
5255,3.25,1297.4914532723715,triangular
5256,3.25,2756.28300069857,uniform
5257,3.25,818.7124273440891,poisson
5258,3.25,567.3301766740908,gaussian
5259,3.25,1297.6651767070948,triangular
5260,3.25,3007.793499942564,uniform
5261,3.25,1649.2408547631183,poisson
5262,3.25,1845.0580628587213,gaussian
5263,3.25,2314.879754532985,triangular
5264,3.25,1853.4721047092542,uniform
5265,3.25,1378.9123811761451,poisson
5266,3.25,712.0683539179367,gaussian
5267,3.25,1695.2207520505706,triangular
5268,3.25,1789.459926519335,uniform
5269,3.25,822.1529620407869,poisson
5270,3.25,687.2952746139171,gaussian
5271,3.25,2124.9420735914505,triangular
5272,3.25,2685.9226659377864,uniform
5273,3.25,276.1557241763384,poisson
5274,3.25,329.49377245932993,gaussian
5275,3.25,1025.4022857446669,triangular
5276,3.25,1082.0490477400526,uniform
5277,3.25,1637.9445787950328,poisson
5278,3.25,1171.685234444366,gaussian
5279,3.25,1799.2699350184016,triangular
5280,3.25,559.1752036300959,uniform
5281,3.25,1365.768676724845,poisson
5282,3.25,1653.7578630028456,gaussian
5283,3.25,883.7018642119538,triangular
5284,3.25,2021.1206947737437,uniform
5285,3.25,1093.084084039194,poisson
5286,3.25,2079.7750891369187,gaussian
5287,3.25,1327.447583968365,triangular
5288,3.25,273.26395320480907,uniform
5289,3.25,1651.726535455993,poisson
5290,3.25,662.1021889840135,gaussian
5291,3.25,1887.1017957505846,triangular
5292,3.25,2258.256813220588,uniform
5293,3.25,1638.8518028570077,poisson
5294,3.25,564.4027998632536,gaussian
5295,3.25,1949.7724225561224,triangular
5296,3.25,2036.1458319590372,uniform
5297,3.25,1093.9451747260223,poisson
5298,3.25,1133.92873324378,gaussian
5299,3.25,3078.395583267811,triangular
5300,3.25,1515.8724054581246,uniform
5301,3.25,1925.7872548264631,poisson
5302,3.25,1596.7324636772664,gaussian
5303,3.25,608.4329739402681,triangular
5304,3.25,27.39729818606138,uniform
5305,3.25,1102.986080257232,poisson
5306,3.25,1149.8356202493492,gaussian
5307,3.25,1912.4194845551629,triangular
5308,3.25,673.6936743773956,uniform
5309,3.25,548.4793148976687,poisson
5310,3.25,1285.2767153038872,gaussian
5311,3.25,611.2078631566255,triangular
5312,3.25,2639.629777307895,uniform
5313,3.25,1636.8844394018765,poisson
5314,3.25,931.5310203957424,gaussian
5315,3.25,529.6279777385242,triangular
5316,3.25,2258.8984473987293,uniform
5317,3.25,552.4808225182605,poisson
5318,3.25,1979.3989615901526,gaussian
5319,3.25,2049.096626515621,triangular
5320,3.25,1671.61948206686,uniform
5321,3.25,2192.0889009149587,poisson
5322,3.25,89.94426963518373,gaussian
5323,3.25,1487.2005203001543,triangular
5324,3.25,27.358016772709675,uniform
5325,3.25,828.9295188321189,poisson
5326,3.25,1359.8267158868614,gaussian
5327,3.25,1599.0268431649508,triangular
5328,3.25,1040.0976000302549,uniform
5329,3.25,1658.0686021171716,poisson
5330,3.25,1586.8786660477635,gaussian
5331,3.25,1578.3812463191794,triangular
5332,3.25,2498.355053317448,uniform
5333,3.25,1655.8659873102863,poisson
5334,3.25,1321.0102711555041,gaussian
5335,3.25,1020.1856557740161,triangular
5336,3.25,1240.4937793618355,uniform
5337,3.25,828.4108398219538,poisson
5338,3.25,1017.2368896108452,gaussian
5339,3.25,2357.0809181820596,triangular
5340,3.25,838.5912411755751,uniform
5341,3.25,823.8663537976614,poisson
5342,3.25,396.1668824696339,gaussian
5343,3.25,1211.366729085538,triangular
5344,3.25,1226.3494635216166,uniform
5345,3.25,275.67536559619833,poisson
5346,3.25,285.5670688765391,gaussian
5347,3.25,928.1090965102891,triangular
5348,3.25,1965.7678102387174,uniform
5349,3.25,824.5587132791002,poisson
5350,3.25,931.2089248478068,gaussian
5351,3.25,1678.2192782209345,triangular
5352,3.25,1647.8807865523825,uniform
5353,3.25,1091.665901315872,poisson
5354,3.25,953.6675163663399,gaussian
5355,3.25,1256.6050521430382,triangular
5356,3.25,2184.4031697832775,uniform
5357,3.25,1380.726627910251,poisson
5358,3.25,1932.8041169605242,gaussian
5359,3.25,2742.3883130908303,triangular
5360,3.25,2322.808272960607,uniform
5361,3.25,1101.0812787645534,poisson
5362,3.25,329.8282916841781,gaussian
5363,3.25,2034.0946732470636,triangular
5364,3.25,904.1396221387133,uniform
5365,3.25,3314.3767074228954,poisson
5366,3.25,942.7140075253093,gaussian
5367,3.25,617.4606390690063,triangular
5368,3.25,2500.0397239217937,uniform
5369,3.25,818.2102656357217,poisson
5370,3.25,1512.2944343481731,gaussian
5371,3.25,972.033680993905,triangular
5372,3.25,1036.3099387942639,uniform
5373,3.25,1921.1324877409147,poisson
5374,3.25,2124.5573477818634,gaussian
5375,3.25,975.5203492940055,triangular
5376,3.25,911.1428823408219,uniform
5377,3.25,1639.149237720935,poisson
5378,3.25,427.6323121136894,gaussian
5379,3.25,1706.4432511098116,triangular
5380,3.25,1463.018907272873,uniform
5381,3.25,1091.9725075121808,poisson
5382,3.25,473.4510247286662,gaussian
5383,3.25,393.40004397708816,triangular
5384,3.25,1915.8982924788395,uniform
5385,3.25,827.2543213972727,poisson
5386,3.25,1204.409598838173,gaussian
5387,3.25,2223.850990861958,triangular
5388,3.25,809.6182769060863,uniform
5389,3.25,1103.1472789347704,poisson
5390,3.25,299.3201564473085,gaussian
5391,3.25,1211.3539230392942,triangular
5392,3.25,2193.6691363385667,uniform
5393,3.25,828.8861491047952,poisson
5394,3.25,276.68111208269534,gaussian
5395,3.25,1571.543690643297,triangular
5396,3.25,545.1302988517441,uniform
5397,3.25,1102.6843788388846,poisson
5398,3.25,448.0095537856863,gaussian
5399,3.25,2050.30917308271,triangular
5400,3.25,2633.1717189566116,uniform
5401,3.25,2200.7859666427494,poisson
5402,3.25,1416.2308332085051,gaussian
5403,3.25,1247.5081421964792,triangular
5404,3.25,2244.995599050987,uniform
5405,3.25,1104.8670019056335,poisson
5406,3.25,45.16497599132089,gaussian
5407,3.25,758.2144728287675,triangular
5408,3.25,2348.6966322772055,uniform
5409,3.25,1098.1112289054267,poisson
5410,3.25,1681.514704345464,gaussian
5411,3.25,1814.0552935661117,triangular
5412,3.25,83.27686612568073,uniform
5413,3.25,1093.186142321621,poisson
5414,3.25,302.53456326226006,gaussian
5415,3.25,2591.693783130947,triangular
5416,3.25,2051.8043035040164,uniform
5417,3.25,1656.8441476670814,poisson
5418,3.25,1710.4589003449737,gaussian
5419,3.25,1942.5806772376125,triangular
5420,3.25,2160.8336320134085,uniform
5421,3.25,1636.3146790445355,poisson
5422,3.25,552.1823452187658,gaussian
5423,3.25,1529.974369029061,triangular
5424,3.25,2582.762153755992,uniform
5425,3.25,1105.3181170170008,poisson
5426,3.25,2363.8865408527395,gaussian
5427,3.25,2487.9342544566543,triangular
5428,3.25,2333.003486222307,uniform
5429,3.25,2747.085632752221,poisson
5430,3.25,1787.5759226111234,gaussian
5431,3.25,2259.595294533379,triangular
5432,3.25,312.81035648653483,uniform
5433,3.25,1376.0929958278402,poisson
5434,3.25,690.6247120297,gaussian
5435,3.25,580.6323546863157,triangular
5436,3.25,2117.161181287254,uniform
5437,3.25,1379.213931913797,poisson
5438,3.25,115.00574692072425,gaussian
5439,3.25,984.4757560148237,triangular
5440,3.25,9.300071055069688,uniform
5441,3.25,2743.3853423736423,poisson
5442,3.25,920.7965784047299,gaussian
5443,3.25,393.30051018830346,triangular
5444,3.25,2146.543492589662,uniform
5445,3.25,1091.848839421381,poisson
5446,3.25,56.58193960725565,gaussian
5447,3.25,1820.7853048107957,triangular
5448,3.25,2464.454413711267,uniform
5449,3.25,1371.6529704570191,poisson
5450,3.25,40.34148640080026,gaussian
5451,3.25,2271.2236305320907,triangular
5452,3.25,2887.158576626637,uniform
5453,3.25,826.4271888422999,poisson
5454,3.25,482.3253187984,gaussian
5455,3.25,1595.4101644653251,triangular
5456,3.25,2765.415071904498,uniform
5457,3.25,818.1246870189199,poisson
5458,3.25,632.2533032136569,gaussian
5459,3.25,2979.1202483164984,triangular
5460,3.25,1885.4260227488771,uniform
5461,3.25,1930.86094207494,poisson
5462,3.25,18.88784452790396,gaussian
5463,3.25,1569.8659932644155,triangular
5464,3.25,2930.384689712424,uniform
5465,3.25,1637.1423606773544,poisson
5466,3.25,1577.6384355413095,gaussian
5467,3.25,769.2052834175548,triangular
5468,3.25,1043.4027366386667,uniform
5469,3.25,1636.271195731155,poisson
5470,3.25,1100.8328635845928,gaussian
5471,3.25,1797.6668261959608,triangular
5472,3.25,1177.6096001886333,uniform
5473,3.25,1653.9609524201398,poisson
5474,3.25,727.1473679175189,gaussian
5475,3.25,1497.162381042306,triangular
5476,3.25,1931.342984257764,uniform
5477,3.25,2485.1751471478547,poisson
5478,3.25,523.6240185568535,gaussian
5479,3.25,1273.9700832347814,triangular
5480,3.25,157.37239797357364,uniform
5481,3.25,1373.560191421067,poisson
5482,3.25,854.4561270819014,gaussian
5483,3.25,2253.5238680960915,triangular
5484,3.25,2655.5264290247046,uniform
5485,3.25,272.85139588571167,poisson
5486,3.25,362.0342032079774,gaussian
5487,3.25,373.7267054677164,triangular
5488,3.25,2104.2827236620833,uniform
5489,3.25,1637.1233240677782,poisson
5490,3.25,380.9560606886356,gaussian
5491,3.25,1916.9966416006196,triangular
5492,3.25,2929.9800931994682,uniform
5493,3.25,550.2386959822077,poisson
5494,3.25,1830.9118820565734,gaussian
5495,3.25,1572.5143253981578,triangular
5496,3.25,2928.9706848735536,uniform
5497,3.25,1092.891175161717,poisson
5498,3.25,277.7668093684999,gaussian
5499,3.25,532.4000774467002,triangular
5500,3.25,1077.8810290585116,uniform
5501,3.25,1374.0444043955376,poisson
5502,3.25,816.150411875875,gaussian
5503,3.25,2023.3435884204166,triangular
5504,3.25,1908.4703083643228,uniform
5505,3.25,1371.4518464912644,poisson
5506,3.25,399.2214979339313,gaussian
5507,3.25,1403.9031580856704,triangular
5508,3.25,1553.6920401643567,uniform
5509,3.25,2206.478348300597,poisson
5510,3.25,1168.7051781614994,gaussian
5511,3.25,843.2408167673801,triangular
5512,3.25,778.9246750204081,uniform
5513,3.25,549.3994789960476,poisson
5514,3.25,1834.8818724919727,gaussian
5515,3.25,1148.6559790519552,triangular
5516,3.25,803.0324060939853,uniform
5517,3.25,825.8764344404424,poisson
5518,3.25,2284.0884483250425,gaussian
5519,3.25,1628.4240955641735,triangular
5520,3.25,841.5046743853957,uniform
5521,3.25,1915.4273233179642,poisson
5522,3.25,369.73098093061526,gaussian
5523,3.25,1803.3653731765673,triangular
5524,3.25,1043.6308326554545,uniform
5525,3.25,2479.1045466499177,poisson
5526,3.25,440.6578873362154,gaussian
5527,3.25,1432.0298570016662,triangular
5528,3.25,1081.8975763494384,uniform
5529,3.25,1103.8214481181049,poisson
5530,3.25,394.29686058658,gaussian
5531,3.25,984.4864509595018,triangular
5532,3.25,1847.775399618951,uniform
5533,3.25,1093.7427790363095,poisson
5534,3.25,1202.5900415656242,gaussian
5535,3.25,637.8289980531815,triangular
5536,3.25,927.1976763944683,uniform
5537,3.25,1364.813132824162,poisson
5538,3.25,2046.577870268785,gaussian
5539,3.25,1306.947882761119,triangular
5540,3.25,449.48067818012754,uniform
5541,3.25,275.3373702518353,poisson
5542,3.25,1213.697256404495,gaussian
5543,3.25,1973.5633155034752,triangular
5544,3.25,2821.088858532872,uniform
5545,3.25,1644.37147972828,poisson
5546,3.25,701.0479391108216,gaussian
5547,3.25,2048.7262693739763,triangular
5548,3.25,1654.5494751087283,uniform
5549,3.25,1919.8468225543447,poisson
5550,3.25,103.72434899667228,gaussian
5551,3.25,1346.2972528676105,triangular
5552,3.25,2458.1627981833094,uniform
5553,3.25,1374.8052120076206,poisson
5554,3.25,27.087680945534622,gaussian
5555,3.25,1053.05178455144,triangular
5556,3.25,101.0481092080741,uniform
5557,3.25,1095.3815495916976,poisson
5558,3.25,1316.9886185293706,gaussian
5559,3.25,2354.3917921913708,triangular
5560,3.25,2276.3470678163826,uniform
5561,3.25,1636.415404800488,poisson
5562,3.25,1647.0313407004633,gaussian
5563,3.25,1661.9208067790723,triangular
5564,3.25,1914.7373723843666,uniform
5565,3.25,1103.3406504636755,poisson
5566,3.25,2133.4301198439653,gaussian
5567,3.25,1614.2343721047348,triangular
5568,3.25,2632.4896500497202,uniform
5569,3.25,1100.5014229282358,poisson
5570,3.25,207.86927084734484,gaussian
5571,3.25,2035.7788823432222,triangular
5572,3.25,556.9879438489586,uniform
5573,3.25,1091.6026986420836,poisson
5574,3.25,1292.534645038707,gaussian
5575,3.25,1517.580322429813,triangular
5576,3.25,182.07200154588583,uniform
5577,3.25,1100.3721611241585,poisson
5578,3.25,25.817824633806747,gaussian
5579,3.25,1522.2299843670148,triangular
5580,3.25,2780.3726311893815,uniform
5581,3.25,1363.682871779908,poisson
5582,3.25,73.63791076113847,gaussian
5583,3.25,527.9692129291317,triangular
5584,3.25,1258.026522687821,uniform
5585,3.25,1909.0719429476928,poisson
5586,3.25,1009.5450239224566,gaussian
5587,3.25,2663.101511355414,triangular
5588,3.25,355.25176559010686,uniform
5589,3.25,1098.6037278598244,poisson
5590,3.25,849.2579703993097,gaussian
5591,3.25,397.33499067501924,triangular
5592,3.25,3053.2648695259945,uniform
5593,3.25,1376.5347298299096,poisson
5594,3.25,1887.5647133092868,gaussian
5595,3.25,354.47134280556145,triangular
5596,3.25,571.430577894341,uniform
5597,3.25,1934.442478925357,poisson
5598,3.25,1403.6528459051374,gaussian
5599,3.25,1520.361875623912,triangular
5600,3.5,2814.3844790275616,uniform
5601,3.5,1179.8409767579874,poisson
5602,3.5,948.0345450419394,gaussian
5603,3.5,566.2639912563938,triangular
5604,3.5,836.3663200279367,uniform
5605,3.5,1777.4198604733906,poisson
5606,3.5,886.3447378019233,gaussian
5607,3.5,2924.3212058298063,triangular
5608,3.5,339.64125140691004,uniform
5609,3.5,886.6048906410695,poisson
5610,3.5,307.5438306405038,gaussian
5611,3.5,2426.4761018412173,triangular
5612,3.5,1717.9800426422896,uniform
5613,3.5,1763.4515686366321,poisson
5614,3.5,1485.776626862266,gaussian
5615,3.5,252.6085117519615,triangular
5616,3.5,1707.1037781430605,uniform
5617,3.5,1175.4370464009492,poisson
5618,3.5,1371.213843800425,gaussian
5619,3.5,1279.6245154392616,triangular
5620,3.5,2502.6122634153635,uniform
5621,3.5,2380.8561618620597,poisson
5622,3.5,1523.0988345110015,gaussian
5623,3.5,1779.0696319287101,triangular
5624,3.5,2148.042266414366,uniform
5625,3.5,3230.6215617307316,poisson
5626,3.5,587.0604803450127,gaussian
5627,3.5,2646.6720086836326,triangular
5628,3.5,3076.331068375558,uniform
5629,3.5,1190.1368629597307,poisson
5630,3.5,297.5512807720961,gaussian
5631,3.5,1003.9890678998944,triangular
5632,3.5,321.0056867892055,uniform
5633,3.5,592.9022297392153,poisson
5634,3.5,1183.454265877371,gaussian
5635,3.5,3234.0020900600603,triangular
5636,3.5,736.8138573767216,uniform
5637,3.5,1478.7767961027334,poisson
5638,3.5,151.92001130376153,gaussian
5639,3.5,439.2760084069216,triangular
5640,3.5,2370.4667705981124,uniform
5641,3.5,1769.715294615201,poisson
5642,3.5,219.587336464207,gaussian
5643,3.5,1288.0896500121482,triangular
5644,3.5,2506.524849595911,uniform
5645,3.5,594.6254980490758,poisson
5646,3.5,425.8745108388083,gaussian
5647,3.5,1865.1407510264737,triangular
5648,3.5,1676.3132371496538,uniform
5649,3.5,595.1428198520362,poisson
5650,3.5,1373.0121463834028,gaussian
5651,3.5,1957.3782247133113,triangular
5652,3.5,1797.3346235088807,uniform
5653,3.5,587.3704251996924,poisson
5654,3.5,1677.1849683897965,gaussian
5655,3.5,2683.8789530754634,triangular
5656,3.5,1086.8544708556224,uniform
5657,3.5,889.8136263964617,poisson
5658,3.5,1268.0317245620079,gaussian
5659,3.5,1324.8162890249448,triangular
5660,3.5,1930.0806877159566,uniform
5661,3.5,1487.6720613044172,poisson
5662,3.5,2003.5471764580802,gaussian
5663,3.5,2137.1637602656333,triangular
5664,3.5,2619.5736430972693,uniform
5665,3.5,892.8103063388037,poisson
5666,3.5,1139.9491563592278,gaussian
5667,3.5,2558.6999396321535,triangular
5668,3.5,272.73629310688915,uniform
5669,3.5,1478.2378158914714,poisson
5670,3.5,1460.1253165380494,gaussian
5671,3.5,1863.1832201130712,triangular
5672,3.5,1579.8899156462912,uniform
5673,3.5,2069.509475307803,poisson
5674,3.5,1989.0882914773783,gaussian
5675,3.5,1673.2723940111864,triangular
5676,3.5,724.6551303644594,uniform
5677,3.5,881.2039608358617,poisson
5678,3.5,88.34630827368876,gaussian
5679,3.5,1077.9161189579536,triangular
5680,3.5,2837.909219232853,uniform
5681,3.5,594.3497910622272,poisson
5682,3.5,209.6101940801506,gaussian
5683,3.5,2232.7941363789323,triangular
5684,3.5,998.7105353767074,uniform
5685,3.5,1763.3763238525642,poisson
5686,3.5,234.43862554465784,gaussian
5687,3.5,1929.1002349235002,triangular
5688,3.5,1750.3110680530892,uniform
5689,3.5,887.5825404538666,poisson
5690,3.5,2504.3023292922976,gaussian
5691,3.5,512.5845806651954,triangular
5692,3.5,2695.383940973263,uniform
5693,3.5,1187.3088846623136,poisson
5694,3.5,576.6929188292039,gaussian
5695,3.5,1932.8058165479085,triangular
5696,3.5,1242.1783309929015,uniform
5697,3.5,2069.1571413578704,poisson
5698,3.5,390.2354478975956,gaussian
5699,3.5,2718.514076116501,triangular
5700,3.5,2061.431237135123,uniform
5701,3.5,2073.802317890078,poisson
5702,3.5,1879.5828503168773,gaussian
5703,3.5,2177.6455797216377,triangular
5704,3.5,3148.4704640460213,uniform
5705,3.5,2368.0646321039676,poisson
5706,3.5,253.1859346444349,gaussian
5707,3.5,2142.5523479927197,triangular
5708,3.5,3139.265727790075,uniform
5709,3.5,1187.1667105639522,poisson
5710,3.5,1680.5297750152026,gaussian
5711,3.5,2022.8024317395418,triangular
5712,3.5,2143.732192033823,uniform
5713,3.5,1188.8388559607872,poisson
5714,3.5,780.841542901237,gaussian
5715,3.5,1563.6240140434932,triangular
5716,3.5,257.8578447778943,uniform
5717,3.5,1777.4258117388908,poisson
5718,3.5,1438.888230335548,gaussian
5719,3.5,2020.8049927498064,triangular
5720,3.5,1944.0973765202107,uniform
5721,3.5,1174.8231669753823,poisson
5722,3.5,867.0876792110527,gaussian
5723,3.5,1739.6371908182264,triangular
5724,3.5,261.19089275296693,uniform
5725,3.5,882.9150077433833,poisson
5726,3.5,1667.2971192555128,gaussian
5727,3.5,2861.5529551291306,triangular
5728,3.5,868.8985181118671,uniform
5729,3.5,1190.1412428406177,poisson
5730,3.5,317.4859899884357,gaussian
5731,3.5,1837.3382784611113,triangular
5732,3.5,2177.8102907560706,uniform
5733,3.5,1178.9181108364985,poisson
5734,3.5,86.16299938053459,gaussian
5735,3.5,908.0671183651015,triangular
5736,3.5,2569.226014254082,uniform
5737,3.5,1784.3573843699844,poisson
5738,3.5,727.0481655643148,gaussian
5739,3.5,1351.493831416426,triangular
5740,3.5,623.3809010560925,uniform
5741,3.5,1470.750102222725,poisson
5742,3.5,1023.5552461793199,gaussian
5743,3.5,2019.9409578859186,triangular
5744,3.5,1340.6154680103004,uniform
5745,3.5,293.7039368596179,poisson
5746,3.5,3864.9182465171903,gaussian
5747,3.5,1978.203443350842,triangular
5748,3.5,929.7944226310508,uniform
5749,3.5,2349.5034980947153,poisson
5750,3.5,269.63463059201615,gaussian
5751,3.5,2328.9354090581155,triangular
5752,3.5,2242.5024379453157,uniform
5753,3.5,2672.9269624515327,poisson
5754,3.5,839.103035133896,gaussian
5755,3.5,1565.305251723339,triangular
5756,3.5,2260.0393884901705,uniform
5757,3.5,882.5730520251564,poisson
5758,3.5,669.4571031558103,gaussian
5759,3.5,2198.8444071950526,triangular
5760,3.5,2564.6934045132834,uniform
5761,3.5,1486.826367961621,poisson
5762,3.5,558.2266696465687,gaussian
5763,3.5,1549.5854265386204,triangular
5764,3.5,970.6887882203764,uniform
5765,3.5,1186.4343009803092,poisson
5766,3.5,1860.8072874893603,gaussian
5767,3.5,2458.751874266742,triangular
5768,3.5,2975.3192334863875,uniform
5769,3.5,2083.2186768328365,poisson
5770,3.5,1321.302466022092,gaussian
5771,3.5,1070.6760810083147,triangular
5772,3.5,2865.6853270289416,uniform
5773,3.5,1176.114231146604,poisson
5774,3.5,1164.9571540034594,gaussian
5775,3.5,2003.7836823955813,triangular
5776,3.5,2829.853723937953,uniform
5777,3.5,591.6730375764333,poisson
5778,3.5,651.3252851467913,gaussian
5779,3.5,1209.0087099198824,triangular
5780,3.5,2204.271101276605,uniform
5781,3.5,2056.85652904454,poisson
5782,3.5,1647.7037573176922,gaussian
5783,3.5,1575.8952142626845,triangular
5784,3.5,2856.6932074707197,uniform
5785,3.5,887.2955199695016,poisson
5786,3.5,863.4180786077579,gaussian
5787,3.5,1312.1512653539464,triangular
5788,3.5,2987.610150620571,uniform
5789,3.5,2361.5285635788196,poisson
5790,3.5,323.9468793204367,gaussian
5791,3.5,2792.137223227863,triangular
5792,3.5,2914.0317522092205,uniform
5793,3.5,1470.297720579267,poisson
5794,3.5,1044.586074243558,gaussian
5795,3.5,2324.09535596629,triangular
5796,3.5,1681.8878929798273,uniform
5797,3.5,2958.640018880811,poisson
5798,3.5,519.7200659312916,gaussian
5799,3.5,608.6229650466428,triangular
5800,3.5,3296.6592477712593,uniform
5801,3.5,2350.3716967567684,poisson
5802,3.5,84.29939046623363,gaussian
5803,3.5,1443.3737931108549,triangular
5804,3.5,1570.6842679740478,uniform
5805,3.5,1773.2660150499028,poisson
5806,3.5,994.9338708844334,gaussian
5807,3.5,2451.1150619807877,triangular
5808,3.5,2873.1542179568173,uniform
